Ticker,Change,Text,Date
DRI,Maintains,Credit Suisse: Outperform,6/24/2022
DRI,Maintains,Deutsche Bank: Hold,6/24/2022
DRI,Maintains,Citigroup: Buy,6/24/2022
DRI,Maintains,Piper Sandler: Overweight,6/24/2022
DRI,Maintains,Barclays: Overweight,6/24/2022
DRI,Maintains,Stifel: Buy,6/24/2022
DRI,Maintains,Wedbush: Neutral,6/24/2022
DRI,Maintains,Oppenheimer: Outperform,6/22/2022
DRI,Maintains,Baird: Outperform,6/21/2022
DRI,Maintains,UBS: Buy,6/17/2022
DRI,Maintains,Barclays: Overweight,6/17/2022
DRI,Maintains,Cowen & Co.: Outperform,6/16/2022
DRI,Maintains,Goldman Sachs: Buy,6/16/2022
DRI,Maintains,Raymond James: Outperform,6/15/2022
DRI,Maintains,Keybanc: Overweight,6/15/2022
DRI,Maintains,MKM Partners: Buy,6/14/2022
DRI,Maintains,Citigroup: Buy,6/14/2022
DRI,Maintains,Barclays: Overweight,6/9/2022
DRI,Initiated,Citigroup: Buy,4/12/2022
DRI,Maintains,Raymond James: Outperform,3/25/2022
DRI,Maintains,Morgan Stanley: Overweight,3/25/2022
DRI,Maintains,RBC Capital: Outperform,3/25/2022
DRI,Maintains,Credit Suisse: Outperform,3/25/2022
DRI,Maintains,Barclays: Overweight,3/25/2022
DRI,Maintains,Cowen & Co.: Outperform,3/25/2022
DRI,Maintains,Stephens & Co.: Overweight,3/25/2022
DRI,Maintains,Wedbush: Neutral,3/25/2022
DRI,Maintains,Oppenheimer: Outperform,3/18/2022
DRI,Maintains,Keybanc: Overweight,3/17/2022
DRI,Upgrade,Stifel: Hold to Buy,12/22/2021
DRI,Maintains,Stephens & Co.: Overweight,12/21/2021
DRI,Maintains,MKM Partners: Buy,12/20/2021
DRI,Maintains,Deutsche Bank: Hold,12/20/2021
DRI,Maintains,Raymond James: Outperform,12/20/2021
DRI,Maintains,Barclays: Overweight,12/20/2021
DRI,Maintains,Wedbush: Neutral,12/20/2021
DRI,Maintains,Keybanc: Overweight,12/20/2021
DRI,Maintains,Barclays: Overweight,12/15/2021
DRI,Maintains,Keybanc: Overweight,12/6/2021
DRI,Maintains,RBC Capital: Outperform,9/24/2021
DRI,Maintains,Truist Securities: Buy,9/24/2021
DRI,Maintains,Stifel: Hold,9/24/2021
DRI,Maintains,Credit Suisse: Outperform,9/24/2021
DRI,Maintains,Raymond James: Outperform,9/24/2021
DRI,Maintains,Morgan Stanley: Overweight,9/24/2021
DRI,Maintains,Deutsche Bank: Hold,9/24/2021
DRI,Maintains,Barclays: Overweight,9/24/2021
DRI,Maintains,Wedbush: Neutral,9/24/2021
DRI,Maintains,Keybanc: Overweight,9/24/2021
DRI,Downgrade,Evercore ISI Group: Outperform to In-Line,8/9/2021
DRI,Maintains,Deutsche Bank: Hold,6/28/2021
DRI,Maintains,Oppenheimer: Outperform,6/25/2021
DRI,Maintains,Baird: Outperform,6/25/2021
DRI,Maintains,BMO Capital: Market Perform,6/25/2021
DRI,Maintains,Morgan Stanley: Overweight,6/25/2021
DRI,Maintains,RBC Capital: Outperform,6/25/2021
DRI,Upgrade,MKM Partners: Neutral to Buy,6/25/2021
DRI,Maintains,RBC Capital: Outperform,6/22/2021
DRI,Maintains,Wedbush: Neutral,6/17/2021
DRI,Maintains,Truist Securities: Buy,6/9/2021
DRI,Maintains,Barclays: Overweight,6/1/2021
DRI,Upgrade,Cowen & Co.: Market Perform to Outperform,5/6/2021
DRI,Maintains,JP Morgan: Overweight,4/12/2021
DRI,Maintains,UBS: Buy,3/26/2021
DRI,Maintains,Morgan Stanley: Overweight,3/26/2021
DRI,Maintains,Raymond James: Outperform,3/26/2021
DRI,Maintains,Credit Suisse: Outperform,3/26/2021
DRI,Maintains,RBC Capital: Outperform,3/26/2021
DRI,Maintains,Wedbush: Neutral,3/26/2021
DRI,Maintains,Keybanc: Overweight,3/26/2021
DRI,Maintains,Stephens & Co.: Overweight,3/26/2021
DRI,Maintains,Morgan Stanley: Overweight,3/22/2021
DRI,Maintains,Raymond James: Outperform,3/22/2021
DRI,Maintains,Barclays: Overweight,3/19/2021
DRI,Maintains,Wells Fargo: Overweight,3/18/2021
DRI,Downgrade,MKM Partners: Buy to Neutral,3/16/2021
DRI,Maintains,Oppenheimer: Outperform,3/15/2021
DRI,Maintains,Piper Sandler: Overweight,1/27/2021
DRI,Maintains,Raymond James: Outperform,1/26/2021
DRI,Upgrade,Morgan Stanley: Equal-Weight to Overweight,1/19/2021
DRI,Maintains,Keybanc: Overweight,12/21/2020
DRI,Upgrade,Wells Fargo: Equal-Weight to Overweight,12/17/2020
DRI,Maintains,Raymond James: Outperform,12/10/2020
DRI,Maintains,Raymond James: Outperform,12/2/2020
DRI,Downgrade,BTIG: Buy to Neutral,11/25/2020
DRI,Upgrade,Baird: Neutral to Outperform,11/23/2020
DRI,Maintains,Cowen & Co.: Market Perform,11/20/2020
DRI,Maintains,Wedbush: Neutral,11/13/2020
DRI,Upgrade,Argus Research: Hold to Buy,9/29/2020
DRI,Maintains,B of A Securities: Buy,9/25/2020
DRI,Maintains,MKM Partners: Buy,9/25/2020
DRI,Maintains,Credit Suisse: Outperform,9/25/2020
DRI,Maintains,Morgan Stanley: Equal-Weight,9/25/2020
DRI,Maintains,Deutsche Bank: Hold,9/25/2020
DRI,Maintains,Raymond James: Outperform,9/25/2020
DRI,Maintains,BMO Capital: Market Perform,9/25/2020
DRI,Maintains,Keybanc: Overweight,9/25/2020
DRI,Downgrade,Wedbush: Outperform to Neutral,9/21/2020
DRI,Maintains,Keybanc: Overweight,9/17/2020
DRI,Maintains,UBS: Buy,9/9/2020
DRI,Maintains,BTIG: Buy,9/2/2020
DRI,Downgrade,Raymond James: Strong Buy to Outperform,9/1/2020
DRI,Downgrade,Stifel: Buy to Hold,8/19/2020
DRI,Maintains,Piper Sandler: Overweight,8/13/2020
DRI,Upgrade,JP Morgan: Neutral to Overweight,7/13/2020
DRI,Initiated,Credit Suisse: Outperform,7/9/2020
DRI,Downgrade,Gordon Haskett: Buy to Hold,7/1/2020
DRI,Maintains,SunTrust Robinson Humphrey: Buy,6/26/2020
DRI,Maintains,Baird: Neutral,6/26/2020
DRI,Maintains,Morgan Stanley: Equal-Weight,6/26/2020
DRI,Maintains,B of A Securities: Buy,6/26/2020
DRI,Maintains,Keybanc: Overweight,6/26/2020
DRI,Maintains,Keybanc: Overweight,6/19/2020
DRI,Maintains,Wells Fargo: Equal-Weight,6/11/2020
DRI,Maintains,Morgan Stanley: Equal-Weight,6/2/2020
DRI,Maintains,Keybanc: Overweight,5/21/2020
DRI,Maintains,Guggenheim: Buy,5/20/2020
DRI,Maintains,Oppenheimer: Outperform,5/20/2020
DRI,Reiterates,Raymond James: Strong Buy,5/20/2020
DRI,Upgrade,MKM Partners: Neutral to Buy,5/19/2020
DRI,Upgrade,BMO Capital: Underperform to Market Perform,4/23/2020
DRI,Maintains,SunTrust Robinson Humphrey: Buy,4/22/2020
DRI,Maintains,Jefferies: Hold,4/22/2020
DRI,Maintains,Keybanc: Overweight,4/22/2020
DRI,Maintains,Raymond James: Strong Buy,4/20/2020
DRI,Maintains,MKM Partners: Neutral,4/20/2020
DRI,Maintains,Baird: Neutral,4/8/2020
DRI,Upgrade,Wedbush: Neutral to Outperform,4/8/2020
DRI,Upgrade,Raymond James: Market Perform to Strong Buy,4/2/2020
DRI,Maintains,CFRA: Hold,4/1/2020
DRI,Upgrade,Gordon Haskett: Hold to Buy,3/25/2020
DRI,Upgrade,Goldman Sachs: Sell to Neutral,3/20/2020
DRI,Maintains,Wells Fargo: Equal-Weight,3/20/2020
DRI,Maintains,UBS: Buy,3/20/2020
DRI,Reiterates,B of A Securities: Buy,3/20/2020
DRI,Maintains,Deutsche Bank: Hold,3/20/2020
DRI,Maintains,Morgan Stanley: Equal-Weight,3/20/2020
DRI,Maintains,Keybanc: Overweight,3/20/2020
DRI,Maintains,Wells Fargo: Equal-Weight,3/13/2020
DRI,Maintains,Wedbush: Neutral,3/12/2020
DRI,Maintains,Stifel: Buy,3/11/2020
DRI,Downgrade,Argus Research: Buy to Hold,12/27/2019
DRI,Maintains,Keybanc: Overweight,12/23/2019
DRI,Maintains,BTIG: Buy,12/20/2019
DRI,Maintains,Morgan Stanley: Equal-Weight,12/20/2019
DRI,Maintains,Stephens & Co.: Equal-Weight,12/20/2019
DRI,Maintains,Deutsche Bank: Hold,12/20/2019
DRI,Maintains,Wells Fargo: Equal-Weight,12/20/2019
DRI,Maintains,Morgan Stanley: Equal-Weight,12/19/2019
DRI,Initiated,Goldman Sachs: Sell,12/12/2019
DRI,Initiated,RBC Capital: Outperform,12/10/2019
DRI,Maintains,Barclays: Overweight,10/18/2019
DRI,Maintains,Citigroup: Buy,9/24/2019
DRI,Maintains,SunTrust Robinson Humphrey: Buy,9/20/2019
DRI,Reiterates,Piper Sandler: Overweight,9/20/2019
DRI,Maintains,Wells Fargo: Market Perform,9/12/2019
DRI,Initiated,MKM Partners: Neutral,8/13/2019
DRI,Initiated,Keybanc: Overweight,7/23/2019
DRI,Downgrade,Maxim Group: Buy to Hold,7/16/2019
DRI,Downgrade,Stephens & Co.: Overweight to Equal-Weight,6/28/2019
DRI,Maintains,Citigroup: Buy,6/28/2019
DRI,Maintains,Wedbush: Neutral,6/21/2019
DRI,Initiated,Evercore ISI Group: Outperform,6/12/2019
DRI,Maintains,Wells Fargo: Market Perform,6/11/2019
DRI,Maintains,Wedbush: Neutral,5/23/2019
DRI,Initiated,UBS: Buy,4/26/2019
DRI,Maintains,Citigroup: Buy to Buy,4/3/2019
DRI,Reiterates,B of A Securities: Buy to Buy,3/22/2019
DRI,Maintains,Wells Fargo: Market Perform to Market Perform,3/22/2019
DRI,Maintains,Mizuho: Buy to Buy,3/22/2019
DRI,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,3/22/2019
DRI,Initiated,Wedbush: Neutral,2/1/2019
DRI,Upgrade,B of A Securities: Neutral to Buy,1/11/2019
DRI,Maintains,Baird: Neutral to Neutral,12/19/2018
DRI,Upgrade,BTIG: Neutral to Buy,12/19/2018
DRI,Maintains,Wells Fargo: Market Perform to Market Perform,12/6/2018
DRI,Maintains,Barclays: Overweight to Overweight,11/29/2018
DRI,Initiated,Loop Capital: Buy,10/25/2018
DRI,Initiated,Gordon Haskett: Underperform,10/19/2018
DRI,Maintains,Citigroup: Buy to Buy,10/4/2018
DRI,Downgrade,BMO Capital: Market Perform to Underperform,9/24/2018
DRI,Maintains,Canaccord Genuity: Buy to Buy,9/21/2018
DRI,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,9/21/2018
DRI,Maintains,Mizuho: Buy to Buy,9/21/2018
DRI,Maintains,Stifel: Buy to Buy,9/21/2018
DRI,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,9/13/2018
DRI,Upgrade,Goldman Sachs: Neutral to Buy,9/11/2018
DRI,Downgrade,Baird: Outperform to Neutral,9/10/2018
DRI,Maintains,Stifel: Buy to Buy,9/5/2018
DRI,Maintains,Barclays: Overweight to Overweight,7/18/2018
DRI,Downgrade,Maxim Group: Buy to Hold,7/16/2018
DRI,Maintains,Citigroup: Buy to Buy,7/12/2018
DRI,Maintains,Oppenheimer: Outperform to Outperform,6/26/2018
DRI,Maintains,Canaccord Genuity: Buy to Buy,6/22/2018
DRI,Maintains,Jefferies: Hold to Hold,6/22/2018
DRI,Upgrade,B of A Securities: Underperform to Neutral,6/22/2018
DRI,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,6/22/2018
DRI,Upgrade,SunTrust Robinson Humphrey: Hold to Buy,6/7/2018
DRI,Upgrade,Bernstein: Market Perform to Outperform,4/20/2018
DRI,Upgrade,RBC Capital: Sector Perform to Outperform,4/2/2018
DRI,Upgrade,Stephens & Co.: Equal-Weight to Overweight,3/26/2018
DRI,Maintains,Barclays: Overweight to Overweight,3/23/2018
DRI,Maintains,Deutsche Bank: Hold to Hold,3/23/2018
DRI,Maintains,BMO Capital: Market Perform to Market Perform,3/23/2018
DRI,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,3/23/2018
DRI,Maintains,Stifel: Buy to Buy,3/23/2018
DRI,Initiated,Mizuho: Buy,3/16/2018
DRI,Upgrade,Argus Research: Hold to Buy,12/21/2017
DRI,Maintains,BMO Capital: Market Perform,10/19/2017
DRI,Downgrade,Argus Research: Buy to Hold,10/17/2017
DRI,Initiated,Longbow Research: Neutral,10/13/2017
DRI,Initiated,Stifel: Buy,10/3/2017
DRI,Maintains,Citigroup: Buy,10/2/2017
DRI,Maintains,Wells Fargo: Market Perform,9/27/2017
DRI,Maintains,Canaccord Genuity: Buy,9/27/2017
DRI,Maintains,BMO Capital: Market Perform,9/27/2017
DRI,Upgrade,Maxim Group: Hold to Buy,9/27/2017
DRI,Maintains,Morgan Stanley: Equal-Weight,9/27/2017
DRI,Maintains,Credit Suisse: Neutral,9/27/2017
DRI,Upgrade,Baird: Neutral to Outperform,9/27/2017
DRI,Downgrade,BTIG: Buy to Neutral,3/29/2017
DRI,Upgrade,Argus Research: Hold to Buy,1/5/2017
DRI,Downgrade,Deutsche Bank: Buy to Hold,12/16/2016
DRI,Upgrade,Guggenheim: Neutral to Buy,12/1/2016
DRI,Downgrade,Credit Suisse: Outperform to Neutral,11/29/2016
DRI,Downgrade,Maxim Group: Buy to Hold,11/28/2016
DRI,Maintains,SunTrust Robinson Humphrey: Neutral,10/5/2016
DRI,Maintains,Stifel: Sell,10/3/2016
DRI,Initiated,Canaccord Genuity: Buy,8/23/2016
DRI,Downgrade,Stifel: Hold to Sell,7/26/2016
DRI,Downgrade,Wells Fargo: Market Perform to Underperform,7/13/2016
DRI,Upgrade,Tigress Financial: Neutral to Buy,6/23/2016
DRI,Initiated,Bernstein: Market Perform,5/26/2016
DRI,Upgrade,Piper Sandler: Neutral to Overweight,5/17/2016
DRI,Maintains,Citigroup: Buy,4/18/2016
DRI,Maintains,Citigroup: Buy,4/16/2016
DRI,Maintains,Barclays: Overweight,4/6/2016
DRI,Maintains,BTIG: Buy,4/6/2016
DRI,Maintains,Credit Suisse: Outperform,3/9/2016
DRI,Downgrade,Raymond James: Market Perform to Underperform,1/29/2016
DRI,Maintains,Credit Suisse: Outperform,12/23/2015
DRI,Maintains,Deutsche Bank: Buy,12/21/2015
DRI,Maintains,Credit Suisse: Outperform,11/13/2015
DRI,Maintains,Deutsche Bank: Buy,11/10/2015
DRI,Upgrade,Maxim Group: Hold to Buy,10/19/2015
DRI,Downgrade,Raymond James: Outperform to Market Perform,10/12/2015
DRI,Initiated,SunTrust Robinson Humphrey: Neutral,10/8/2015
DRI,Initiated,Maxim Group: Hold,9/30/2015
DRI,Initiated,BTIG: Buy,7/15/2015
DRI,Initiated,Goldman Sachs: Neutral,7/1/2015
DRI,Maintains,Deutsche Bank: Buy,6/24/2015
DRI,Upgrade,Credit Suisse: Neutral to Outperform,6/12/2015
DRI,Initiated,Deutsche Bank: Buy,5/29/2015
DRI,Maintains,Keybanc: Overweight,5/27/2015
DRI,Maintains,Citigroup: Buy,3/30/2015
DRI,Upgrade,Telsey Advisory Group: Market Perform to Outperform,3/23/2015
DRI,Maintains,Oppenheimer: Outperform,3/13/2015
DRI,Initiated,Credit Suisse: Neutral,3/11/2015
DRI,Maintains,Barclays: Overweight,1/22/2015
DRI,Upgrade,Tigress Financial: Underperform to Neutral,1/9/2015
DRI,Maintains,Jefferies: Hold,1/6/2015
DRI,Maintains,Barclays: Overweight,12/17/2014
DRI,Maintains,B of A Securities: Underperform,12/17/2014
DRI,Upgrade,Telsey Advisory Group: Underperform to Market Perform,12/15/2014
DRI,Downgrade,Piper Sandler: Overweight to Neutral,10/13/2014
DRI,Initiated,BMO Capital: Market Perform,10/10/2014
DRI,Maintains,Citigroup: Buy,9/16/2014
DRI,Maintains,Deutsche Bank: Hold,7/30/2014
DRI,Maintains,Citigroup: Buy,6/26/2014
DRI,Maintains,JP Morgan: Neutral,6/25/2014
DRI,Maintains,Credit Suisse: Underperform,6/24/2014
DRI,Maintains,Credit Suisse: Underperform,5/20/2014
DRI,Maintains,Barclays: Overweight,4/15/2014
DRI,Maintains,Deutsche Bank: Hold,3/26/2014
DRI,Maintains,UBS: Neutral,3/25/2014
DRI,Maintains,UBS: Neutral,3/4/2014
DRI,Upgrade,Raymond James: Market Perform to Outperform,2/18/2014
DRI,Initiated,Credit Suisse: Underperform,1/7/2014
DRI,Downgrade,Oppenheimer: Outperform to Perform,1/6/2014
DRI,Maintains,Wunderlich Securities: Hold,12/24/2013
DRI,Initiated,RBC Capital: Sector Perform,11/8/2013
DRI,Maintains,Morgan Stanley: Equal-Weight,10/29/2013
DRI,Upgrade,Buckingham Research: Underperform to Neutral,9/23/2013
DRI,Downgrade,Stephens & Co.: Overweight to Equal-Weight,9/23/2013
DRI,Maintains,Deutsche Bank: Hold,9/23/2013
DRI,Initiated,Wunderlich Securities: Hold,9/6/2013
DRI,Maintains,Oppenheimer: Outperform,8/28/2013
DRI,Initiated,Stifel: Hold,7/16/2013
DRI,Maintains,JP Morgan: Neutral,7/16/2013
DRI,Maintains,JP Morgan: Neutral,6/24/2013
DRI,Maintains,BMO Capital: Market Perform,6/24/2013
DRI,Maintains,Deutsche Bank: Hold,6/24/2013
DRI,Maintains,Jefferies: Hold,6/24/2013
DRI,Maintains,Oppenheimer: Outperform,6/19/2013
DRI,Maintains,Oppenheimer: Outperform,6/19/2013
DRI,Maintains,Deutsche Bank: Hold,6/19/2013
DRI,Upgrade,Stephens & Co.: Equal-weight to Overweight,3/25/2013
DRI,Maintains,Oppenheimer: Outperform,3/25/2013
DRI,Maintains,Citigroup: Buy,3/25/2013
DRI,Downgrade,UBS: Buy to Neutral,3/1/2013
DRI,Maintains,Miller Tabak: Buy,2/28/2013
DRI,Maintains,JP Morgan: Neutral,2/27/2013
DRI,Maintains,Jefferies: Hold,2/27/2013
DRI,Upgrade,B of A Securities: Underperform to Neutral,2/27/2013
DRI,Maintains,Oppenheimer: Outperform,2/26/2013
DRI,Maintains,Jefferies: Hold,2/25/2013
DRI,Upgrade,Janney Montgomery Scott: Neutral to Buy,2/22/2013
DRI,Initiated,Credit Agricole: Underperform,2/13/2013
DRI,Maintains,JP Morgan: Neutral,12/21/2012
DRI,Maintains,BMO Capital: Market Perform,12/21/2012
DRI,Downgrade,Goldman Sachs: Buy to Neutral,12/13/2012
DRI,Maintains,Sterne Agee: Buy,12/5/2012
DRI,Maintains,Deutsche Bank: Hold,12/5/2012
DRI,Downgrade,Jefferies: Buy to Hold,12/5/2012
DRI,Maintains,Citigroup: Buy,12/4/2012
DRI,Maintains,JP Morgan: Neutral,12/4/2012
DRI,Downgrade,B of A Securities: Buy to Underperform,12/4/2012
DRI,Downgrade,Cowen & Co.: Buy to Neutral,12/4/2012
DRI,Maintains,Barclays: Overweight,9/24/2012
DRI,Maintains,UBS: Buy,9/24/2012
DRI,Maintains,B of A Securities: Buy,9/24/2012
DRI,Downgrade,Susquehanna: Positive to Neutral,9/24/2012
DRI,Maintains,Jefferies: Buy,9/24/2012
DRI,Downgrade,JP Morgan: Overweight to Neutral,9/24/2012
DRI,Maintains,Jefferies: Buy,9/21/2012
DRI,Maintains,Citigroup: Buy,9/21/2012
DRI,Maintains,Deutsche Bank: Hold,9/21/2012
DRI,Maintains,Sterne Agee: Buy,9/21/2012
DRI,Maintains,Miller Tabak: Buy,9/21/2012
DRI,Downgrade,Baird: Outperform to Neutral,9/13/2012
DRI,Initiated,Davenport: Buy,7/24/2012
DRI,Initiated,Keybanc: Hold,7/13/2012
DRI,Maintains,Barclays: Overweight,6/25/2012
DRI,Maintains,Goldman Sachs: Buy,6/25/2012
DRI,Maintains,Miller Tabak: Buy,6/22/2012
DRI,Maintains,Citigroup: Buy,3/27/2012
DRI,Maintains,Citigroup: Buy,3/26/2012
DRI,Maintains,Jefferies: Buy,3/26/2012
DRI,Maintains,Jefferies: Buy,3/23/2012
DRI,Maintains,DA Davidson: Neutral,3/23/2012
DRI,Maintains,Citigroup: Buy,3/23/2012
DRI,Maintains,Sterne Agee: Buy,3/23/2012
DRI,Maintains,DA Davidson: Neutral,2/27/2012
DRI,Maintains,UBS: Buy,2/16/2012
DTE,Maintains,Scotiabank: Sector Outperform to Sector Outperform,12/12/2024
DTE,Downgrade,Keybanc: Overweight to Sector Weight,12/4/2024
DTE,Upgrade,UBS: Neutral to Buy,12/3/2024
DTE,Maintains,Morgan Stanley: Overweight to Overweight,11/22/2024
DTE,Maintains,Wells Fargo: Overweight to Overweight,10/25/2024
DTE,Maintains,Keybanc: Overweight to Overweight,10/22/2024
DTE,Initiated,Jefferies: Hold,10/21/2024
DTE,Maintains,BMO Capital: Market Perform to Market Perform,10/18/2024
DTE,Maintains,Barclays: Overweight to Overweight,10/8/2024
DTE,Maintains,Barclays: Overweight to Overweight,10/7/2024
DTE,Maintains,Keybanc: Overweight to Overweight,9/30/2024
DTE,Maintains,Morgan Stanley: Overweight to Overweight,9/25/2024
DTE,Maintains,Keybanc: Overweight to Overweight,9/16/2024
DTE,Maintains,Mizuho: Outperform to Outperform,9/10/2024
DTE,Maintains,BMO Capital: Market Perform to Market Perform,9/6/2024
DTE,Maintains,B of A Securities: Buy to Buy,8/29/2024
DTE,Maintains,Morgan Stanley: Overweight to Overweight,8/23/2024
DTE,Maintains,Scotiabank: Sector Outperform to Sector Outperform,8/20/2024
DTE,Initiated,Ladenburg Thalmann: Buy,8/14/2024
DTE,Maintains,Barclays: Overweight to Overweight,7/30/2024
DTE,Maintains,Wells Fargo: Overweight to Overweight,7/26/2024
DTE,Maintains,BMO Capital: Market Perform to Market Perform,7/15/2024
DTE,Maintains,Morgan Stanley: Overweight to Overweight,6/24/2024
DTE,Maintains,Keybanc: Overweight to Overweight,5/20/2024
DTE,Maintains,Barclays: Overweight to Overweight,4/30/2024
DTE,Maintains,Scotiabank: Sector Outperform to Sector Outperform,4/22/2024
DTE,Maintains,BMO Capital: Market Perform to Market Perform,4/17/2024
DTE,Maintains,Barclays: Overweight to Overweight,4/15/2024
DTE,Maintains,Morgan Stanley: Overweight to Overweight,3/21/2024
DTE,Maintains,JP Morgan: Neutral to Neutral,3/13/2024
DTE,Maintains,Barclays: Overweight to Overweight,2/13/2024
DTE,Maintains,BMO Capital: Market Perform to Market Perform,2/12/2024
DTE,Downgrade,Guggenheim: Buy to Neutral,1/22/2024
DTE,Downgrade,Wolfe Research: Outperform to Peer Perform,1/16/2024
DTE,Downgrade,Seaport Global: Buy to Neutral,1/8/2024
DTE,Maintains,Keybanc: Overweight to Overweight,1/4/2024
DTE,Maintains,Evercore ISI Group: Outperform to Outperform,12/4/2023
DTE,Maintains,BMO Capital: Market Perform to Market Perform,12/4/2023
DTE,Maintains,Guggenheim: Buy to Buy,11/3/2023
DTE,Maintains,Morgan Stanley: Overweight to Overweight,10/25/2023
DTE,Maintains,BMO Capital: Market Perform to Market Perform,10/16/2023
DTE,Maintains,BMO Capital: Market Perform to Market Perform,10/6/2023
DTE,Upgrade,Keybanc: Sector Weight to Overweight,10/5/2023
DTE,Maintains,Morgan Stanley: Overweight to Overweight,9/21/2023
DTE,Maintains,Morgan Stanley: Overweight to Overweight,8/23/2023
DTE,Initiated,Barclays: Overweight,8/23/2023
DTE,Maintains,Morgan Stanley: Overweight to Overweight,7/21/2023
DTE,Maintains,BMO Capital: Market Perform to Market Perform,7/13/2023
DTE,Maintains,Mizuho: Buy to Buy,7/13/2023
DTE,Maintains,JP Morgan: Neutral to Neutral,7/12/2023
DTE,Maintains,Mizuho: Buy to Buy,6/29/2023
DTE,Maintains,Morgan Stanley: Overweight to Overweight,6/23/2023
DTE,Reiterates,Mizuho: Buy to Buy,6/15/2023
DTE,Maintains,BMO Capital: Market Perform to Market Perform,6/14/2023
DTE,Upgrade,UBS: Neutral to Buy,6/6/2023
DTE,Maintains,JP Morgan: Neutral to Neutral,6/6/2023
DTE,Maintains,Mizuho: Buy to Buy,6/5/2023
DTE,Maintains,Morgan Stanley: Overweight to Overweight,5/22/2023
DTE,Maintains,Mizuho: Buy to Buy,5/19/2023
DTE,Maintains,Guggenheim: Buy,4/24/2023
DTE,Maintains,Morgan Stanley: Overweight,4/20/2023
DTE,Maintains,BMO Capital: Market Perform,4/10/2023
DTE,Maintains,Morgan Stanley: Overweight,3/21/2023
DTE,Maintains,Morgan Stanley: Overweight,2/22/2023
DTE,Maintains,Mizuho: Buy to Buy,2/3/2023
DTE,Maintains,Wells Fargo: Overweight,2/1/2023
DTE,Maintains,Morgan Stanley: Overweight,1/30/2023
DTE,Maintains,Morgan Stanley: Overweight,1/23/2023
DTE,Maintains,Mizuho: Buy to Buy,1/9/2023
DTE,Maintains,Morgan Stanley: Overweight,12/15/2022
